pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-339 b,K2-339,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,1950742800000,11600000,-11300000,0,,,,,192000000,19000000,-12000000,0,17129122,1695069,-1070570,0,,,,,,,,,,,,,,,,,,508.00,12.00,-12.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,4857.00,86.00,-84.00,0,720000,30000,-30000,0,740000,40000,-30000,0,-1100,1400,-1400,0,[Fe/H],4590000,20000,-20000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m19.81s,1300825420,+18d41m34.46s,186929046,36036000000,523600000,-523600000,144870000,2060000,-2060000,121730000,230000,-230000,143436000,5230,-5230,2021-08-23,2021-08,2021-08-23
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,299564600000,600000,-600000,0,,,,,1396620332,204395832,-193005189,0,124598121,18234975,-17218770,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5990.00,50.00,-50.00,0,1454974,211146,-200380,0,1119935,53257,-43626,0,-100,800,-800,0,[Fe/H],4110000,100000,-100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2018-10-24,2018-03,2018-02-15
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,299529334000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6135.47,137.28,-146.82,0,1402200,77137,-74385,0,1162000,199232,-122679,0,284,105,-105,0,[M/H],4209660,82770,-97609,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2016-12-21,2016-10,2016-12-21
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=BRAHM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128l4402B/abstract target=ref>Brahm et al. 2016</a>,299562900000,600000,-600000,0,465000000,46000000,-47000000,0,1543479300,156926000,-145717000,0,137700000,14000000,-13000000,0,53967534000,1938763000,-1589150000,0,169800000,6100000,-5000000,0,Mass,54000,,,1,,,,,1715.00,16.00,-18.00,0,0,<a refstr=BRAHM_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128l4402B/abstract target=ref>Brahm et al. 2016</a>,F,6149.00,55.00,-55.00,0,1580000,160000,-150000,0,1226000,60000,-45000,0,0,400,-400,0,[Fe/H],4200000,90000,-90000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2018-10-24,2016-12,2016-07-07
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,299563300000,800000,-800000,0,,,,,1310000000,180000000,-160000000,0,117000000,16000000,-14000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,1380000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2017-12-14,2018-01,2017-12-14
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,299563660000,20000,-20000,0,,,,,1319370000,71403500,-71403500,0,117706510,6370205,-6370205,0,,,,,,,,,,,,,,9635660,,,0,1552.00,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6135.50,142.00,-142.00,0,1400000,80000,-80000,0,,,,,,,,,,4210000,90000,-90000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2024-01-22,2017-07,2024-01-22
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,299563536000,25000,-25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=HIRANO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825...53H/abstract target=ref>Hirano et al. 2016</a>,,6087.00,38.00,-38.00,0,1660000,190000,-170000,0,1310000,100000,-90000,0,1500,400,-400,0,[Fe/H],4106000,75000,-75000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2024-03-04,2023-03,2024-03-04
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A..50L/abstract target=ref>Lillo-Box et al. 2016</a>,299560700000,1700000,-1700000,0,441900000,6300000,-11000000,0,1513215000,75100300,-75100300,0,135000000,6700000,-6700000,0,55938080000,4131790000,-4131790000,0,176000000,13000000,-13000000,0,Mass,0,,,0,,,,,1742.00,38.00,-38.00,0,0,<a refstr=LILLO_BOX_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A..50L/abstract target=ref>Lillo-Box et al. 2016</a>,F9 V,6132.00,47.00,-47.00,0,1526000,76000,-76000,0,1281000,55000,-91000,0,2400,2200,-2200,0,[Fe/H],4173000,32000,-32000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2018-10-24,2016-10,2016-06-03
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,299600000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6135.47,137.28,-146.82,0,1402200,77137,-74385,0,1162000,199232,-122679,0,284,105,-105,0,[M/H],4209660,82770,-97609,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2016-07-18,2016-10,2016-07-18
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,299563300000,800000,-800000,0,426000000,5000000,-5000000,0,1396000000,32000000,-32000000,0,124542778,2854849,-2854849,0,,,,,,,,,,,,,,,,,,1559.00,30.00,-30.00,0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,6071.00,90.00,-90.00,0,1440000,30000,-30000,0,1150000,40000,-40000,0,300,500,-500,0,[Fe/H],4180000,20000,-20000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2018-10-24,2018-12,2018-10-26
K2-34 b,K2-34,1,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,299563480000,20000,-20000,0,442000000,20000000,-20000000,0,1375000000,58000000,-59000000,0,122669495,5174422,-5263637,0,,,,,,,,,,,,,,,,,,1687.00,24.00,-25.00,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,6168.00,46.00,-76.00,0,1420000,60000,-50000,0,1160000,40000,-40000,0,100,300,-400,0,[Fe/H],4200000,30000,-30000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2021-09-20,2022-01,2021-09-20
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,299563720000,460000,-460000,0,,,,,1370000000,110000000,-110000000,0,122000000,9800000,-9800000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1400000,110000,-110000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2019-09-05,2019-09,2019-09-05
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,299565300000,,,0,,,,,1380000000,,,0,123000000,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6380.00,270.00,-270.00,0,1398000,32000,-32000,0,,,,,,,,,,4239000,45000,-45000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2019-02-26,2018-07,2019-02-26
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,299561000000,1700000,-1700000,0,,,,,1199363000,246598000,-246598000,0,107000000,22000000,-22000000,0,35279130000,14938010000,-14938010000,0,111000000,47000000,-47000000,0,Mass,0,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6132.00,47.00,-47.00,0,1220000,250000,-250000,0,640000,410000,-410000,0,2400,,,0,[Fe/H],4170000,30000,-30000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2018-10-24,2017-03,2018-04-26
K2-34 b,K2-34,0,CONFIRMED,Hirano et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825...53H/abstract target=ref>Hirano et al. 2016</a>,299565400000,1800000,-1800000,0,445000000,10000000,-11000000,0,1614096000,179344000,-179344000,0,144000000,16000000,-16000000,0,56351259000,2733338000,-2733338000,0,177300000,8600000,-8600000,0,Mass,22000,,,1,,,,,,,,,0,<a refstr=HIRANO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...825...53H/abstract target=ref>Hirano et al. 2016</a>,,6087.00,38.00,-38.00,0,1660000,190000,-170000,0,1310000,100000,-90000,0,1500,400,-400,0,[Fe/H],4106000,75000,-75000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h30m18.89s,1275787231,+22d14m09.31s,222359194,34864600000,632300000,-610600000,114470000,170000,-170000,101930000,170000,-170000,114357000,9100,-9100,2018-10-24,2016-07,2016-05-05
K2-340 b,K2-340,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2972900000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5464.00,122.00,-122.00,0,1112940,,,0,960000,,,0,,,,,,4327390,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m44.96s,1279373409,+19d04m28.51s,190745863,73813600000,2229100000,-2104300000,144280000,800000,-800000,124350000,230000,-230000,141327000,2060,-2060,2016-07-18,2016-10,2016-07-18
K2-340 b,K2-340,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,2973610000000,360000000,-350000000,0,,,,,352000000,22000000,-44000000,0,31400000,2000000,-3900000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1144000,20000,-11000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m44.96s,1279373409,+19d04m28.51s,190745863,73813600000,2229100000,-2104300000,144280000,800000,-800000,124350000,230000,-230000,141327000,2060,-2060,2019-09-05,2019-09,2019-09-05
K2-340 b,K2-340,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,2974045100000,16900000,-16100000,0,,,,,336000000,44000000,-32000000,0,29975964,3925424,-2854854,0,,,,,,,,,,,,,,,,,,606.00,31.00,-36.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5532.00,90.00,-90.00,0,1130000,140000,-100000,0,930000,40000,-40000,0,800,1300,-1400,0,[Fe/H],4300000,70000,-90000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m44.96s,1279373409,+19d04m28.51s,190745863,73813600000,2229100000,-2104300000,144280000,800000,-800000,124350000,230000,-230000,141327000,2060,-2060,2021-08-23,2021-08,2021-08-23
K2-341 b,K2-341,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,3655625100000,363600000,-423900000,0,,,,,296787013,43664665,-27472701,0,26000000,4000000,-2000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5759.00,50.00,-50.00,0,1035241,131195,-86334,0,,,,,-300,800,-800,0,[Fe/H],4310000,100000,-100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m59.33s,1304971951,+19d54m59.89s,199166357,42140800000,743700000,-718900000,127250000,690000,-690000,111700000,190000,-190000,125585000,1620,-1620,2018-02-15,2018-03,2018-02-15
K2-341 b,K2-341,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,3655630000000,530000000,-410000000,0,,,,,318000000,17000000,-42000000,0,28400000,1500000,-3700000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1100000,17000,-21000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m59.33s,1304971951,+19d54m59.89s,199166357,42140800000,743700000,-718900000,127250000,690000,-690000,111700000,190000,-190000,125585000,1620,-1620,2019-09-05,2019-09,2019-09-05
K2-341 b,K2-341,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,3655255100000,12700000,-12200000,0,,,,,321000000,25000000,-19000000,0,28637751,2230354,-1695069,0,,,,,,,,,,,,,,,,,,598.00,16.00,-15.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5817.00,45.00,-48.00,0,1160000,60000,-50000,0,980000,70000,-70000,0,-500,1800,-1800,0,[Fe/H],4300000,50000,-50000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m59.33s,1304971951,+19d54m59.89s,199166357,42140800000,743700000,-718900000,127250000,690000,-690000,111700000,190000,-190000,125585000,1620,-1620,2021-08-23,2021-08,2021-08-23
K2-342 b,K2-342,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1156151400000,,,0,,,,,240000000,,,0,21000000,,,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6140.00,220.00,-220.00,0,1406000,315000,-315000,0,,,,,,,,,,4255000,146000,-146000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m29.26s,1331218996,+21d14m19.25s,212386816,20835700000,173400000,-170600000,113380000,160000,-160000,97100000,200000,-200000,110702000,5430,-5430,2019-02-26,2018-07,2019-02-26
K2-342 b,K2-342,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,1156105200000,69000000,-66800000,0,,,,,203000000,13000000,-9000000,0,18110478,1159784,-802928,0,,,,,,,,,,,,,,,,,,861.00,14.00,-15.00,0,1,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5920.00,104.00,-104.00,0,1090000,30000,-30000,0,1010000,50000,-50000,0,-600,800,-900,0,[Fe/H],4360000,30000,-30000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m29.26s,1331218996,+21d14m19.25s,212386816,20835700000,173400000,-170600000,113380000,160000,-160000,97100000,200000,-200000,110702000,5430,-5430,2021-08-23,2021-08,2021-08-23
K2-343 b,K2-343,1,CONFIRMED,de Leon et al. 2021,1,2,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,278717400000,400000,-400000,0,,,,,165000000,16000000,-8000000,0,14720339,1427427,-713713,0,,,,,,,,,,,,,,,,,,653.00,10.00,-12.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,3804.00,93.00,-74.00,0,460000,10000,-10000,0,490000,10000,-10000,0,-1000,1800,-2500,0,[Fe/H],4800000,10000,-10000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h56m48.52s,1342021746,+21d30m09.68s,215026882,16616900000,104700000,-104700000,160100000,1830000,-1830000,118550000,230000,-230000,151312000,2910,-2910,2021-08-23,2021-08,2021-08-23
K2-343 b,K2-343,0,CONFIRMED,de Leon et al. 2021,1,2,Transit,2021,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,278711000000,15000000,-15000000,0,,,,,200000000,39000000,-69000000,0,20000000,3500000,-6200000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,507000,85000,-25000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h56m48.52s,1342021746,+21d30m09.68s,215026882,16616900000,104700000,-104700000,160100000,1830000,-1830000,118550000,230000,-230000,151312000,2910,-2910,2019-09-05,2019-09,2019-09-05
